company_id,industry
4828770,Staffing & Recruiting
64863800,Information Technology & Services
10583513,Staffing & Recruiting
24791870,Internet
15248569,Higher Education
2279709,Non-profit Organization Management
211135,Management Consulting
37697,Financial Services
65613712,Pharmaceuticals
2275518,Online Media
12618960,Staffing & Recruiting
59226,Mechanical Or Industrial Engineering
2739771,Environmental Services
89555972,"Leisure, Travel & Tourism"
3560604,Real Estate
1633103,Renewables & Environment
18976498,Apparel & Fashion
96157285,Staffing & Recruiting
10412396,Chemicals
13229222,Staffing & Recruiting
80562303,Non-profit Organization Management
108488,Automotive
93198658,"Leisure, Travel & Tourism"
2615606,Law Practice
42404250,Commercial Real Estate
28053,Hospital & Health Care
80298786,Hospital & Health Care
593020,Staffing & Recruiting
19161365,Retail
4363181,Non-profit Organization Management
39930,Staffing & Recruiting
166264,Management Consulting
8847,Education Management
1359624,Consumer Goods
1958316,Staffing & Recruiting
23554,Defense & Space
2645,Telecommunications
10797668,Computer Software
1550138,Hospitality
36122695,Oil & Energy
164459,Hospital & Health Care
36179045,Legal Services
67155308,Information Technology & Services
2058906,Computer Software
75665756,Staffing & Recruiting
79793496,Marketing & Advertising
165697,Retail
3556,Higher Education
32727,Staffing & Recruiting
612636,Financial Services
9765,Building Materials
19534,Staffing & Recruiting
1247220,Information Technology & Services
3730982,Information Technology & Services
30490,Construction
3612137,Government Administration
9814,Staffing & Recruiting
98517686,Construction
9415689,Hospital & Health Care
9217002,Real Estate
123034,Food Production
89756734,Computer Software
25012883,Computer Software
22026,Computer Software
2474489,Wholesale
17560,Automotive
68791547,Management Consulting
1104359,Staffing & Recruiting
14100,Staffing & Recruiting
4097,Automotive
3966490,Information Technology & Services
1742506,Staffing & Recruiting
16200547,Law Practice
79051283,Consumer Services
1093822,Automotive
3779159,Information Technology & Services
5090924,Security & Investigations
736239,Hospital & Health Care
82293919,Computer & Network Security
7600398,Human Resources
86612946,"Health, Wellness & Fitness"
92939779,Staffing & Recruiting
1561600,Furniture
34552,Law Practice
9296626,Legal Services
105046,Music
72015472,Information Technology & Services
64255553,Facilities Services
26485848,Consumer Goods
10252405,Construction
628427,Construction
56502,Higher Education
2930550,Music
95764072,Staffing & Recruiting
79500056,Staffing & Recruiting
14373260,Staffing & Recruiting
3117,Translation & Localization
32336,Staffing & Recruiting
1846629,Food Production
3789747,Staffing & Recruiting
18730955,Staffing & Recruiting
18280200,Defense & Space
10545600,Staffing & Recruiting
7175,Information Technology & Services
13242175,Information Technology & Services
5007,Insurance
359901,Information Technology & Services
89902925,Staffing & Recruiting
2934678,Information Technology & Services
167027,Marketing & Advertising
74063,Information Technology & Services
49167855,Information Technology & Services
917557,Financial Services
1585669,Hospital & Health Care
464772,Information Technology & Services
98383042,Staffing & Recruiting
467038,Information Technology & Services
89684460,Information Technology & Services
18553707,Construction
27186573,Staffing & Recruiting
2445,Financial Services
16192,Government Administration
247429,Staffing & Recruiting
101320,Computer Software
3477320,Staffing & Recruiting
1300885,Transportation/Trucking/Railroad
5323150,Staffing & Recruiting
24299,Staffing & Recruiting
19266171,Automotive
28865383,Consumer Services
18005595,Information Technology & Services
56581630,Government Administration
76254160,Mining & Metals
1877098,Staffing & Recruiting
10267289,Staffing & Recruiting
11354230,Staffing & Recruiting
2348603,Information Technology & Services
24546,Non-profit Organization Management
3507955,Museums & Institutions
20415,Human Resources
18214,Staffing & Recruiting
13331595,Information Technology & Services
550472,Retail
2762306,Staffing & Recruiting
6591488,Electrical & Electronic Manufacturing
1267571,Transportation/Trucking/Railroad
2779571,Information Technology & Services
365785,Marketing & Advertising
294125,Computer Software
2158596,Computer Hardware
18581793,Management Consulting
37557576,Staffing & Recruiting
10213494,Oil & Energy
2010945,Research
28354,Hospital & Health Care
2502526,Marketing & Advertising
1410268,Non-profit Organization Management
67898464,Hospital & Health Care
33266486,Staffing & Recruiting
11208030,Information Technology & Services
59929990,Management Consulting
2432001,Defense & Space
80684099,Information Technology & Services
131643,Paper & Forest Products
2936694,Pharmaceuticals
316458,Staffing & Recruiting
34902814,Defense & Space
35628203,Mental Health Care
4096566,Individual & Family Services
5121,Retail
40910,Computer Software
23067,Higher Education
64897202,Food & Beverages
93709899,Machinery
5095714,Mental Health Care
14580269,Computer Software
94474,Wine & Spirits
563407,Construction
28923,Retail
49151727,Marketing & Advertising
14796450,Staffing & Recruiting
71630337,Financial Services
231042,Staffing & Recruiting
89805638,Staffing & Recruiting
20508964,Electrical & Electronic Manufacturing
337132,Staffing & Recruiting
74578,Automotive
1068467,Professional Training & Coaching
117882,Staffing & Recruiting
15250950,Education Management
7962583,Information Technology & Services
69348938,Marketing & Advertising
1683442,Information Technology & Services
163414,Computer Software
80717274,Retail
167557,Computer Software
2736308,Information Technology & Services
251028,Pharmaceuticals
13473849,Staffing & Recruiting
5347434,Luxury Goods & Jewelry
96654609,Religious Institutions
3885443,Media Production
69630806,Information Technology & Services
15221948,Information Technology & Services
5508849,Accounting
2652,Government Administration
18064207,Construction
29848,Information Technology & Services
488281,Staffing & Recruiting
2612230,Law Practice
33002793,Retail
2491385,Civil Engineering
4004283,Retail
96334137,Construction
154960,Insurance
963615,Luxury Goods & Jewelry
1051720,Defense & Space
75856748,Information Technology & Services
8258,Law Practice
966339,Financial Services
5018413,Construction
233779,Human Resources
547691,Human Resources
10169823,Computer Software
14392959,Information Technology & Services
9957,Insurance
89778349,Financial Services
45410,Management Consulting
4837940,Information Technology & Services
35548088,Information Technology & Services
6602097,Information Technology & Services
2132939,Staffing & Recruiting
48467,Information Technology & Services
9428125,Information Technology & Services
2849719,Hospital & Health Care
163784,Non-profit Organization Management
31863,Oil & Energy
6459955,Staffing & Recruiting
28836,Wholesale
70462933,Non-profit Organization Management
4102645,Publishing
78073891,Marketing & Advertising
7962472,Retail
2466485,Staffing & Recruiting
384676,Pharmaceuticals
79760947,Information Technology & Services
66252,Information Technology & Services
4828,Photography
72550126,Real Estate
3542182,Law Practice
1305693,Real Estate
18578562,Computer Software
1409798,Information Technology & Services
3997,Insurance
408636,Staffing & Recruiting
46970,Staffing & Recruiting
16589,Hospital & Health Care
71268819,Staffing & Recruiting
12861,Information Technology & Services
18959240,Mental Health Care
67823,Airlines/Aviation
28147205,Computer Software
5264,Logistics & Supply Chain
74713745,Consumer Goods
89834148,Retail
991068,Computer Hardware
321400,Financial Services
1938443,Electrical & Electronic Manufacturing
74081323,Computer Software
18937515,Information Technology & Services
97900285,Research
91452,Staffing & Recruiting
696485,Renewables & Environment
15230509,Computer Software
3269,Transportation/Trucking/Railroad
307079,Marketing & Advertising
68174206,Information Technology & Services
2983157,Consumer Services
10594856,Restaurants
2932527,Marketing & Advertising
15798900,Information Technology & Services
1452948,Information Technology & Services
1102416,Food & Beverages
329384,Information Technology & Services
2778062,Semiconductors
69102842,Computer Games
64727602,Information Technology & Services
1013451,Transportation/Trucking/Railroad
725927,Computer Hardware
65487140,Accounting
52462678,Accounting
10071781,Information Technology & Services
740278,Food & Beverages
18195925,Hospital & Health Care
18472499,Staffing & Recruiting
1614,Information Technology & Services
242230,Information Technology & Services
75647,Law Practice
9325840,Management Consulting
18164646,Staffing & Recruiting
12033,Food & Beverages
1548938,Cosmetics
9776895,Museums & Institutions
70289,Medical Device
35545456,Consumer Goods
4810440,Marketing & Advertising
75483,Information Technology & Services
9423452,Philanthropy
115116,Information Technology & Services
96610751,Information Technology & Services
163259,Building Materials
56872445,Hospital & Health Care
352051,Plastics
4898,Information Technology & Services
90432851,Construction
2737970,Financial Services
268974,Telecommunications
38096675,Airlines/Aviation
27725,Mechanical Or Industrial Engineering
70603,Staffing & Recruiting
24996751,Information Technology & Services
23789,Government Administration
5354823,Staffing & Recruiting
15756906,Environmental Services
2520146,Mental Health Care
2125658,Transportation/Trucking/Railroad
5034,Information Technology & Services
5005549,Information Technology & Services
16322,Research
2302703,Commercial Real Estate
91458045,Real Estate
10479,Information Technology & Services
76199326,Mental Health Care
571440,Sporting Goods
24987491,Hospitality
35676539,Hospital & Health Care
13071054,Staffing & Recruiting
837188,Information Technology & Services
8825493,Automotive
27251427,Construction
1791517,Machinery
15078287,Information Technology & Services
1943057,Media Production
9901130,Information Technology & Services
366469,Hospital & Health Care
3802195,Information Technology & Services
15236600,Staffing & Recruiting
11174522,Computer Software
77767313,"Health, Wellness & Fitness"
18878,Think Tanks
139301,Marketing & Advertising
3579155,Utilities
78741693,Staffing & Recruiting
