company_id,speciality
6476,"otolaryngology (Ear, Nose & Throat)"
6476,urology
6476,heart & vascular care
6476,cancer care (oncology/hematology)
6476,orthopaedics
6476,neurology
6476,neurosurgery
6476,gastroenterology
6476,cancer care
6476,oncology/hematology
6476,obstetrics/gynecology
6476,transplant
6476,bariatrics/weight loss
89830003,digital marketing
89830003,commercial photography
89830003,video production
89830003,social media marketing
89830003,branding
89830003,marketing strategy
89830003,creative marketing
89830003,real estate marketing
89830003,business growth
89830003,hotels and resorts
89830003,social media management
1063,Networking
1063,Wireless
1063,Security
1063,Unified Communication
1063,Cloud
1063,Collaboration
1063,Data Center
1063,Virtualization
1063,Unified Computing Systems
6547149,Mental health
6547149,Trauma
6547149,Substance abuse
6547149,Behavioral/social issues
6547149,Eating disorders
6547149,adolescent mental health
6547149,teen mental health
6547149,teen treatment
6547149,adolescent treatment
6547149,teen rehab
6547149,adolescent rehab
6547149,teen anxiety
6547149,teen depression
6547149,behavioral health
6547149,therapy
6547149,trauma-informed
6547149,trauma
6547149,ptsd
6547149,anxiety
6547149,depression
6547149,counseling
6547149,family therapy
6547149,behavioral health issues
6547149,young adult mental health
6547149,young adult treatment
6547149,young adult rehab
46521,Auto Insurance
46521,Motorcycle Insurance
46521,Term Life Insurance
46521,Non-Standard Insurance
24629,Recruiting
24629,Talent Acquisition
24629,Human Resources
24629,Hiring
24629,Staffing
24629,Internet
78853109,Sales Training
78853109,Sales Recruiting
78853109,Sales Management
78853109,Sales Team Management
13181,Heart & Vascular Care
13181,Cancer Care
13181,Emergency Care
13181,Pediatrics
13181,Rehabilitation Medicine
13181,Home Health Care
13181,Urgent Care
13181,Orthopedic Care
13181,Radiology & Diagnostic Imaging
13181,Health & Wellness
13181,Pregnancy Care & Birth
13181,Mental Health Care
13181,Surgery
13181,Primary Care
13181,Nursing
13181,Healthcare
13181,Wellness
3894635,Pecans
3894635,Nuts
3894635,Candies and Cakes
3894635,Dried Fruits
3894635,Gift Basets
3894635,corporategifts
3894635,gifts
3894635,employeegifts
882349,Residential Foundation Design
882349,Residential Frame Design
882349,Lateral/Shear Design
882349,Residential Inspection Services
61469,Recruitment
61469,staffing
6910,Research
6910,International
6910,Business
6910,Medicine
6910,Nursing
6910,Health
6910,Sciences
6910,Arts
6910,Law
6910,Engineering
6910,Architecture
6910,Education
6910,Hospitality
6910,Journalism
9730586,Print on demand
9730586,Sublimation Printing
9730586,Direct to Garment Printing
9730586,Ecommerce
9730586,Warehousing
61400,Managed Staffing Programs
61400,Temporary
61400,Flexibile Staffing Options
61400,Temp-to-Hire
61400,Direct Hire
61400,Payroll Servicing
61400,Contract & Technical Staffing
61400,Staffing
61400,Staffing Services
61400,Workforce Solutions
61400,Light Industrial
73828006,clothing recycling
73828006,sustainable fashion
73828006,circular economy
68746191,Wellness
68746191,meditation
68746191,selfcare
68746191,reiki
68746191,infrared sauna
68746191,halo therapy
68746191,cryo therapy
68746191,biocharger
68746191,lightstim red light therapy
68746191,kombucha
68746191,tea 
68746191,retail
68746191,wellness workshops
68746191,sound baths
68746191,yoga Nidra
68746191,acupuncture
68746191,Gua Sha
68746191,cupping
68746191,private events
68746191,group reiki
68746191,meditation silks
68746191,chakra balancing
68746191,healthy food
68746191,good vibes
62804,Rental Assistance
62804,Early Childhood Education and Care
62804,Referral Services
62804,Housing
62804,Mental Health Care
62804,Career Developement
62804,Transitional Services
62804,Parenting Workshops
3149515,Horticulture
3149515,Gardening
2937626,Spinal technologies
2937626,invention incubation
2937626,patient-specific solutions
3628379,Custom Jewelery
3628379,Fine Swiss Timepieces
3628379,Appraisals
3628379,Jewelry & Watch Repair
3628379,Designer Jewelery
3628379,Engagement Rings
3628379,Wedding bands
3628379,diamond jewelry
3628379,gold buying 
3628379,watch winders
3628379,watch safes
3628379,watches
3628379,gold jewelry
3628379,precious gem stones
3628379,custom design
3628379,italian jewelry
3628379,corporate gifts
3628379,Rolex
3628379,Patek Philippe
3628379,breitling 
3628379,Cartier
3628379,Tudor
3628379,Tag heuer
3628379,lagos
3628379,messika
3628379,anniversary gifts
3628379,pushing gifts
3628379,graduation gifts
3628379,job promotion gifts
3628379,pens
3628379,engraving
3628379,rolex
3628379,Natural Diamonds
3628379,Custom Jewelry Design
3628379,Watch Service Center
3628379,Jewelry Repair
18192301,Weight Loss
18192301,Weight Management
18192301,Type I/Type II Diabetes
18192301,Heart Disease
18192301,Kidney Disease
18192301,High Blood Pressure
18192301,High Cholesterol
18192301, Plant-Based Nutrition
18192301,Pediatric Nutrition
18192301,Sports Nutrition
18192301,Gastrointestinal Diseases
18192301,Hormonal Disorders
18192301,General Wellness
18192301,Wellness Coaching
18192301,Medical Nutrition Therapy
18192301,Integrated Health Systems
44786,electronic payments
44786,ACH Network
44786,NACHA Operating Rules
44786,Education
44786,AAP accreditation
44786,Rulemaking
106551,Hospitality Development and Management Company
106551,hotels
106551,hospitality
106551,restaurants
308409,natural resource management
308409,safety
308409,emergency response
308409,local assistance
308409,water supply
308409,environment
308409,dam safety
308409,hydropower generation
4376443,Heavy Haul
4376443,Trucking
4376443,Rigging
4376443,Machinery Moving
36019672,Locksmith
36019672,Electronic access
36019672,Alarms
36019672,CCTV
35696106,custom clothing
35696106,men's salon
35696106,barber
35696106,custom suits
35696106,custom tuxedos
35696106,custom dress shirts
35696106,men's haircuts
35696106,Tailoring
35696106,Alterations
35696106,men's shaves
35696106,custom sports coat
35696106,custom pants
35696106,men's custom clothing
35696106,Wedding Suits
35696106,men's custom tailoring
35696106,hair
35696106,bespoke clothing
35696106,groomsmen
35696106,groomsmen partys
35696106,pool table
35696106,dart board
35696106,scotch bar
35696106,juice bar
35696106,bar
543150,Regenerative Thermal Oxidizers
543150,Recuperative Thermal Oxidizers
543150,Industrial Ovens
543150,Furnaces
543150,Finishing Systems
543150,RTO's
543150,Conveyor Ovens
543150,Afterburners
543150,Deoilers
543150,Soil Remediation
210234,Sales
210234,Customer Service
210234,Space Planning
210234,Interior Design
210234,Sales Support
210234,Healthcare 
210234,Educational Furnishings
210234,Commercial Office Furnishings
210234,Outdoor Furniture
210234,Installation Coordination
583005,"Court Filing, Service of Process, Messenger Services"
583005,Investigation Services
583005,Records Retrieval & Document Management
583005,National Litigation Cost-Containment Solutions
583005,Depositions
583005,Trial Presentation
583005,Digital
583005,File Thru Trial
583005,Litigation Support
11034338,Developer
11034338,Asset Management
11034338,Advisory
11034338,Acquisitions
2680550,Literacy
2680550,Cultural Awareness
2680550,Lifelong Learning
10937173,Parking Structures
10937173,Engineering
10937173,Preventive Maintenance
10937173,Restoration
10937173,Training
10937173,Capital Planning
10937173,Condition Assessments
10937173,Root Cause Problem Solving
10937173,Winter Maintenance Planning
10937173,Risk Management
10937173,Prioritized Action Plans
2803017,die cutting
2803017,die cuts
2803017,manufacturing
2803017,eCommerce
2803017,Subscription Boxes
2803017,papercrafting
2803017,card making
2803017,arts & crafts
2144424,100% natural
2144424,wellness
2144424,essential oils
2144424,diffusers
2144424,retail
2144424,d2c
11768999,WIFI Thermostats
11768999,HVAC
11768999,HVAC Repair
11768999,A/C Repair
11768999,Furnace Repair
11768999,Furnace Installation
11768999,Air Conditioning Repair
11768999,Air Duct Cleaning
11768999,HVAC Solutions for Manufactured Homes
1215629,Finance & Accounting
1215629,Real Estate & Construction
1215629,Information Technology
1215629,Healthcare
1215629,Temporary Staffing
1215629,Private Equity
1215629,Legal & Compliance
1215629,Administrative Services
1215629,Corporate Services
1215629,Hedge Funds
1215629,Banking & Capital Markets
1981697,diabetes
1981697,research
1981697,type 1 diabetes
1981697,type 2 diabetes
1981697,genetics
1981697,genomics
1981697,basic research
1981697,foundational research
1981697,chronic stress
1981697,computational biology
1981697,rare disease research
1981697,Robinow  syndrome
93094245,Title Insurance
93094245,Marketing
93094245,Communications
93094245,Social Media
93094245,Marketing Consultant
93094245,Digital Marketing
93094245,Graphic Design
93094245,Event Managment
93094245,Content Creation
93094245,Real Estate
72739246,Food Pantry
72739246,Childcare
72739246,Athletics
72739246,Outreach
72739246,Initiative to Inspire
72739246,Summer Camp
72739246,Preschool
72739246,After School
72739246,Adult and Youth Programs
95734747,Child and Adolescent Psychiatry
95734747,Adult Psychiatry
95734747,Medication Management
95734747,Psychotherapy
10279563,Produce
10279563,Specialty Foods
10279563,Fresh Cut Fruit & Produce Processor
10279563,Local Produce
436163,Solar Energy
436163,Geotechnical Engineering
436163,Structural Engineering
436163,Construction Materials Testing
436163,Land Surveying
436163,Electrical Design Solutions
436163,Civil Engneering
436163,Geotechnical Laboratory Services
436163,Power Delivery
436163,Substation Design
436163,SCADA Design
436163,Project Management
436163,Renewable Energy
436163,Project Development Engineering
436163,Wind Energy
750072,Web & Application Development
750072,ITIS / ITSM
750072,IT Staffing
750072,Accounting and Finance staffing
750072,Global Payroll
750072,Curated Talent Cloud
750072,Light Industry Staffing
750072,BFSI Staffing
750072,Contingent Staffing
750072,Business Process Services 
750072,Staffing
750072,Healthcare Staffing
750072,Medical Staffing
750072,Retail & Logistics Staffing
278493,community banking
278493,loans
278493,mortgages
278493,financial services
278493,investments
1313100,Software Consulting
1313100,Talent Solutions
1313100,Digital Transformation
1313100,Data
1313100,Cloud
1313100,Security
1313100,Enterprise Business Platforms
1313100,Automation
1313100,Angel Investing
313823,Flight Crew Resourcing
313823,Technical Support Services
313823,Ferry Flights
313823,Executive Recruitment
313823,Pilot Recruitment
440105,Worksite Health Promotion Services
440105,Fitness Center Management
440105,Wellness Consulting
440105,Health Screenings
440105,Biometric Screenings and programs
440105,Behavior Change Programs
440105,Flu Shots
440105,Midwest Health Promotion Conference
440105,Tobacco Cessation
440105,Smoking Cessation
440105,Wellness Portal
440105,Onsite Staffing
6648075,Team Builds
6648075,Retained
6648075,Management Consulting
6648075,Digital
6648075,M&A
6648075,Turnaround & Restructuring
6648075,Business Transformation
6648075,Executive Search
6648075,Technology 
6648075,Strategy
6648075,human resources
6648075,private equity
1313822,Skin wellness
1313822,Research & Development
1313822,Physician - dispensed skin care
1313822,Medical grade skin care
1313822,Dermatologist developed
15083522,Health Benefits
15083522,Training
15083522,Job-Matching
15083522,Retirement Benefits
15083522,Long-Term Care
15083522,Caregiving
3194825,beer
