company_id,employee_count,follower_count,time_recorded
388480,1235,118555,1692830629
79140061,15,985,1692830629
13268908,1837,388268,1692830629
3956151,11,205,1692830629
12158,224,58505,1692830629
3543707,66,799,1692830629
50861,607,99285,1692830629
164376,6541,304819,1692830629
23381991,5,41,1692830629
65447738,13,1265,1692830629
74907162,99,91,1692830629
19114904,49,3610,1692830629
63757,494,5936,1692830677
53388446,398,3520,1692830677
60577,82,7697,1692830677
69126564,4,981,1692830677
5973,5584,188277,1692830677
3797960,159,22961,1692830677
2781211,32,115,1692830677
648141,334,11044,1692830677
3607929,450,36999,1692830677
923923,84,122219,1692830677
14377562,857,120799,1692830677
90443935,1,217,1692830677
15716973,48,495,1692830726
18045394,103,30867,1692830726
31069139,78,11806,1692830726
28125525,18,401,1692830726
11187415,28,17362,1692830726
16114128,3,186,1692830726
80041434,6,506,1692830726
1766119,15,1688,1692830726
3741,16494,1390143,1692830726
14030408,6,4894,1692830726
49025,514,19272,1692830726
79474163,9,83,1692830726
334661,33,1942,1692830726
2794879,55,11684,1692830726
1194847,383,1519,1692830775
2468875,220,43983,1692830775
69234316,6055,65679,1692830775
521122,543,193272,1692830775
1763822,18,18,1692830775
35513424,173,487306,1692830775
42763316,2,523,1692830775
26792,745,35821,1692830775
97696,20,537,1692830775
1486134,797,10067,1692830775
8211,68212,246149,1692830775
6627430,15,320,1692830775
3711385,228,3344,1692830775
84813880,19,1103,1692830775
19520,2598,184366,1692830775
670462,280,33089,1692830824
10500736,25,122,1692830824
11301702,36,1882,1692830824
20167,809,20889,1692830824
34704,5413,27171,1692830824
19540,11563,42180,1692830824
218019,1182,6697,1692830824
15283,14233,140328,1692830824
5968,2963,41372,1692830824
4235104,639,13105,1692830824
5061855,392,1734,1692830824
43577,319,27124,1692830824
828170,135,69746,1692830824
1003064,59,50133,1692830824
7655,8537,159103,1692830824
508963,4663,75106,1692830824
10089202,403,12107,1692830872
2910116,323,2161,1692830872
35135,180,75503,1692830872
2646,414726,4496677,1692830872
30238039,9,13502,1692830872
12770,30894,952694,1692830872
157237,12746,364714,1692830872
20489,550,17484,1692830872
15630448,18,173,1692830872
18861876,126,3951,1692830872
564726,348,8917,1692830872
2560251,38,258,1692830872
14631354,305,40970,1692830872
1042451,265,1793,1692830872
3559874,7,9737,1692830921
166551,32783,285641,1692830921
27219414,54,602,1692830921
18425303,84186,265192,1692830921
784586,67,1504,1692830921
3334,14310,197616,1692830921
65384923,6,21810,1692830921
240179,1727,10464,1692830921
34434,402,12502,1692830921
77499,76,5422,1692830921
35471087,251,4896,1692830921
82426239,15,723,1692830921
2913934,27,1920,1692830921
138165,145,1802,1692830921
76507853,115,16447,1692830921
77158779,26,16676,1692830969
6453451,2,5589,1692830969
1557324,584,18048,1692830969
23711468,21,104,1692830969
7119929,100,783,1692830969
2922575,494,53379,1692830969
5946486,39,1263,1692830969
10592585,99,111160,1692830969
146857,68,931,1692830969
17986422,74,300,1692830969
6615723,342,26484,1692830969
2188226,97,4430,1692830969
11150218,227,14899,1692830969
71558134,4,7737,1692830969
90458394,0,35,1692831018
14628022,361,21417,1692831018
2269862,63,35227,1692831018
89705972,4,101,1692831018
44295,219,76140,1692831018
157312,8782,339427,1692831018
76947396,17,6886,1692831018
4836891,7,187,1692831018
674355,896,18413,1692831018
1375518,72,2709,1692831018
91453518,0,21,1692831018
147091,170,24075,1692831018
33457223,226,3355,1692831018
260295,289,154531,1692831018
29012947,10633,1436882,1692831066
2855441,585,6117,1692831066
96355635,0,2,1692831066
2539226,598,5983,1692831066
166583,5804,84806,1692831066
47475,169,57107,1692831066
64853982,17,1491,1692831066
58289,313,7874,1692831066
496899,424,18526,1692831066
923162,104,70040,1692831066
18953334,2,36,1692831066
1344410,369,23909,1692831066
44095,64,17390,1692831114
26781,4926,108474,1692831114
2727542,57,596,1692831114
928232,162,12286,1692831114
11692984,164,87105,1692831114
58357,90,33150,1692831114
18167344,95,16169,1692831114
17877112,235,8265,1692831114
3678,18780,174891,1692831114
7791736,171,46056,1692831114
96153135,0,14,1692831114
146155,246,5415,1692831114
10407976,107,101392,1692831114
81495477,13,848,1692831114
8967,5536,116942,1692831114
2747538,443,7581,1692831164
137699,10,1814,1692831164
143338,52,5304,1692831164
223659,212,24598,1692831164
19073712,10,231,1692831164
1127732,222,42951,1692831164
107676,348,12224,1692831164
310140,2820,50615,1692831164
4828770,79,1058,1692831164
64863800,113,31527,1692831164
81886402,1690,31048,1692831164
10583513,104,72942,1692831164
24791870,34,2687,1692831164
15248569,15339,488157,1692831164
2279709,65,749,1692831164
211135,68,3951,1692831164
37697,865,8172,1692831213
65613712,18,1493,1692831213
2275518,49,10241,1692831213
12618960,59,61469,1692831213
59226,1557,68003,1692831213
2739771,54,885,1692831213
89555972,1,717,1692831213
3560604,53,4877,1692831213
1633103,134,36525,1692831213
18976498,143,6819,1692831213
96157285,5,65,1692831213
10412396,216,10183,1692831213
13229222,58,15640,1692831213
80562303,4,92,1692831261
108488,902,8397,1692831261
1262,65967,2108791,1692831261
93198658,3,2371,1692831261
2615606,42,646,1692831261
42404250,3,263,1692831261
28053,13640,51153,1692831261
80298786,14,291,1692831261
593020,172,33763,1692831261
19161365,22,1019,1692831261
4363181,10,52,1692831261
39930,107,38959,1692831261
166264,506,56941,1692831261
8847,3232,6576,1692831261
1359624,1200,46953,1692831261
1958316,525,131371,1692831310
23554,2322,16382,1692831310
2645,3773,94485,1692831310
10797668,1803,30300,1692831310
1550138,4816,260390,1692831310
36122695,947,34425,1692831310
164459,531,4074,1692831310
36179045,4,61,1692831310
67155308,8079,33580,1692831310
2058906,1034,156085,1692831310
75665756,54,8467,1692831310
79793496,6,758,1692831310
1264,3542,130902,1692831359
165697,9852,319488,1692831359
3556,14157,537086,1692831359
32727,1004,22003,1692831359
612636,1617,11121,1692831359
9765,4221,40328,1692831359
19534,1092,70614,1692831359
1247220,529,77334,1692831359
3730982,30,7827,1692831359
30490,1358,19730,1692831359
3612137,715,6029,1692831359
9814,950,49617,1692831407
98517686,0,1,1692831407
9415689,200,2117,1692831407
9217002,41,1447,1692831407
123034,417,7538,1692831407
89756734,0,25,1692831407
25012883,692,21498,1692831407
22026,4321,131419,1692831407
2474489,64,6223,1692831407
17560,7267,128469,1692831407
68791547,7,996,1692831407
1104359,80708,6681100,1692831407
14100,138,81514,1692831407
4097,11847,371984,1692831407
3966490,22,6158,1692831407
1742506,463,115983,1692831407
16200547,18,650,1692831407
79051283,5,223,1692831456
1093822,1152,6712,1692831456
3779159,69,71759,1692831456
5090924,180,1059,1692831456
736239,199,1095,1692831456
82293919,5,89,1692831456
7600398,129,17398,1692831456
86612946,11,317,1692831456
92939779,6,150,1692831456
1561600,22,1167,1692831456
34552,805,10565,1692831505
9296626,5,559,1692831505
105046,28,1831,1692831505
72015472,27,5359,1692831505
64255553,57,2029,1692831505
26485848,83,11451,1692831505
10252405,54,888,1692831505
628427,201,3322,1692831505
56502,492,12516,1692831505
10589520,154,7274,1692831505
2930550,84,7010,1692831505
95764072,0,23,1692831505
79500056,98,50234,1692831505
14373260,34,6204,1692831505
3117,4706,306676,1692831505
32336,177,18142,1692831557
1846629,304,6013,1692831557
3789747,182,53234,1692831557
18730955,486,96079,1692831557
18280200,3424,68800,1692831557
10545600,82,65120,1692831557
7175,1464,73490,1692831557
13242175,413,107980,1692831557
5007,8931,70501,1692831557
359901,716,24023,1692831557
89902925,9,649,1692831557
2934678,272,88273,1692831557
167027,4869,145162,1692831605
74063,250,11523,1692831605
49167855,100,4985,1692831605
917557,1314,48855,1692831605
1585669,72,3969,1692831605
464772,18,1503,1692831605
98383042,2,20,1692831605
467038,205,18118,1692831605
89684460,18,543,1692831605
18553707,340,7476,1692831605
27186573,17,37409,1692831605
2445,34885,333877,1692831605
16192,2840,11857,1692831605
247429,24,7988,1692831659
101320,141,24604,1692831659
3477320,60,23217,1692831659
1300885,146,8663,1692831659
5323150,11,31442,1692831659
24299,6966,203915,1692831659
19266171,33,22380,1692831659
28865383,5,89,1692831659
18005595,60,7030,1692831659
56581630,221,2131,1692831659
76254160,76,2511,1692831659
1877098,14,13483,1692831659
10267289,13,12684,1692831659
11354230,613,50236,1692831659
2348603,114,12131,1692831708
24546,62,5989,1692831708
3507955,40,577,1692831708
20415,1567,39904,1692831708
18214,589,91795,1692831708
13331595,580,125807,1692831708
550472,33,251,1692831708
2762306,6,1521,1692831708
6591488,332,11277,1692831708
1267571,118,1085,1692831708
2779571,34,940,1692831756
365785,279,18990,1692831756
294125,443,30753,1692831756
2158596,77,11499,1692831756
18581793,13,1074,1692831756
37557576,8,36595,1692831756
10213494,3914,250571,1692831756
2010945,51,6387,1692831756
28354,2636,11270,1692831756
2502526,75,3576,1692831756
1410268,54,1213,1692831756
67898464,1529,43465,1692831805
33266486,3,109,1692831805
11208030,17,14613,1692831805
59929990,4,26,1692831805
2432001,264,2190,1692831805
80684099,18,2574,1692831805
131643,197,1540,1692831805
2936694,10614,376611,1692831805
316458,171,187696,1692831854
34902814,27225,99831,1692831854
35628203,46,5271,1692831854
4096566,23,484,1692831854
5121,40876,344004,1692831854
40910,640,24420,1692831854
23067,1955,57607,1692831854
64897202,68,628,1692831854
93709899,0,39,1692831902
5095714,105,840,1692831902
14580269,103,48298,1692831902
94474,1929,84652,1692831902
563407,283,1976,1692831902
28923,12235,184140,1692831902
49151727,359,4340,1692831902
14796450,42,4441,1692831902
71630337,279,5644,1692831902
231042,152,92852,1692831902
89805638,5,5420,1692831951
20508964,2,394,1692831951
337132,450,20817,1692831951
74578,197,4471,1692831951
1068467,163,1322,1692831951
117882,54,12742,1692831951
15250950,46,1213,1692831999
7962583,146,7361,1692831999
69348938,7,390,1692831999
1683442,327,119526,1692831999
163414,3727,92546,1692831999
80717274,13,117,1692831999
167557,4495,196466,1692831999
2736308,388,180436,1692831999
251028,4391,63363,1692831999
13473849,151,10980,1692831999
5347434,91,4045,1692831999
96654609,0,0,1692832048
3885443,19,1252,1692832048
69630806,5,429,1692832048
15221948,31,21268,1692832048
5508849,7,155,1692832048
2652,7815,42506,1692832048
18064207,25,309,1692832048
29848,501,34079,1692832048
488281,638,303357,1692832048
2612230,3,912,1692832048
33002793,14,34,1692832048
2491385,135,3543,1692832048
4004283,24,98,1692832096
96334137,1,2,1692832096
154960,546,5938,1692832096
963615,362,6457,1692832096
1051720,259,6035,1692832096
75856748,27,4612,1692832096
8258,1397,19586,1692832096
966339,337,9406,1692832096
5018413,54,2462,1692832096
233779,110,15393,1692832096
547691,10,12319,1692832096
10169823,75,5200,1692832145
14392959,54,23702,1692832145
9957,3163,31794,1692832145
89778349,249,1827,1692832145
45410,186,6623,1692832145
4837940,197,34339,1692832145
35548088,58,39930,1692832145
6602097,46,5307,1692832145
2132939,399,4331,1692832145
48467,114,41214,1692832193
9428125,178,38771,1692832193
2849719,476,12821,1692832193
163784,2141,25645,1692832193
31863,2299,56423,1692832193
6459955,4,13091,1692832193
28836,2677,19982,1692832193
70462933,18,1000,1692832242
4102645,130,1983,1692832242
78073891,11,1488,1692832242
7962472,9,70,1692832242
2466485,10,7629,1692832242
384676,438,32182,1692832242
79760947,166,25780,1692832242
66252,437,115136,1692832242
4828,6087,208281,1692832242
72550126,5,292,1692832291
3542182,22,284,1692832291
1305693,14,535,1692832291
18578562,12,23209,1692832291
1409798,347,133266,1692832291
3997,18837,147859,1692832291
408636,4303,44848,1692832342
46970,621,89343,1692832342
16589,4327,50031,1692832342
71268819,40,35216,1692832342
12861,2946,37350,1692832342
18959240,69,812,1692832342
67823,488,20926,1692832342
28147205,114,6810,1692832342
5264,3255,38925,1692832342
74713745,567,8386,1692832342
89834148,21,168,1692832342
991068,128,7588,1692832391
321400,392,5336,1692832391
1938443,65,1427,1692832391
74081323,18,30213,1692832391
18937515,50,15658,1692832391
97900285,1,36,1692832391
91452,32,35445,1692832391
696485,2926,307554,1692832391
15230509,76,1566,1692832391
3269,58880,1487084,1692832391
307079,603,30542,1692832391
68174206,32,2259,1692832391
2983157,239,2244,1692832391
10594856,126,22436,1692832391
2932527,9,491,1692832391
15798900,460,50148,1692832391
1452948,441,77942,1692832391
1102416,751,31043,1692832439
329384,69,3626,1692832439
2778062,247,2032,1692832439
69102842,10,1912,1692832439
64727602,53,4651,1692832439
1013451,384,3137,1692832439
725927,362,3818,1692832439
65487140,1,100,1692832439
52462678,9,696,1692832439
10071781,35,36439,1692832487
740278,4879,65485,1692832487
18195925,10,448,1692832487
18472499,52,11108,1692832487
1614,35410,379184,1692832487
242230,712,95852,1692832487
75647,160,1424,1692832487
9325840,65,21294,1692832487
18164646,41,25308,1692832487
12033,1997,110771,1692832487
1548938,1358,153341,1692832487
9776895,6,48,1692832487
70289,804,6341,1692832537
35545456,278,7221,1692832537
4810440,8,1006,1692832537
75483,329,46150,1692832537
9423452,19,443,1692832537
115116,951,99584,1692832537
96610751,6,16,1692832537
163259,8802,114818,1692832537
56872445,37,95,1692832537
352051,203,1307,1692832537
4898,17468,597360,1692832537
90432851,4,221,1692832537
2737970,1136,8768,1692832537
268974,324,7249,1692832537
38096675,16,353,1692832585
27725,1828,35671,1692832585
70603,70,33947,1692832585
24996751,23,3876,1692832585
23789,164799,1339525,1692832585
5354823,5,5071,1692832585
15756906,53,370,1692832585
2520146,38,257,1692832585
2125658,923,15082,1692832585
5034,23060,971050,1692832585
5005549,953,65644,1692832585
16322,1262,27635,1692832585
2302703,10,82,1692832585
91458045,9,78,1692832585
10479,545,28103,1692832633
76199326,2,40,1692832633
571440,54,25351,1692832633
24987491,273,1422,1692832633
35676539,181,1885,1692832633
13071054,5,2728,1692832633
837188,180,5995,1692832633
8825493,164,1731,1692832682
27251427,5,129,1692832682
1791517,270,3748,1692832682
15078287,36,17849,1692832682
1943057,133,8686,1692832682
9901130,307,52588,1692832682
366469,25,13660,1692832682
3802195,10,11134,1692832730
15236600,23,4583,1692832730
11174522,11169,267945,1692832730
77767313,29,133,1692832730
18878,1367,174737,1692832730
139301,106,8880,1692832730
3579155,475,7242,1692832730
78741693,30,7029,1692832730
11170816,38,17200,1692832730
1042230,556,3723,1692832730
8454,6837,26853,1692832778
30086,14318,967425,1692832778
53252,3937,49696,1692832778
10681428,77,29199,1692832778
3557,2940,31534,1692832778
6381495,425,2542,1692832778
33242739,27534,3326613,1692832778
150419,345,14165,1692832778
1329647,115,7817,1692832778
2697764,111,3462,1692832778
30898,4420,103867,1692832778
31537981,22619,527730,1692832778
8054664,26,270,1692832827
347466,282,103553,1692832827
10883,5621,42912,1692832827
5376471,33,6275,1692832827
71702072,72,1946,1692832827
73731,1826,86092,1692832827
89878074,22,21819,1692832827
27254190,185,37097,1692832827
40669199,15032,297186,1692832827
78762527,4,1887,1692832827
1358177,81,1282,1692832827
22338085,1625,23842,1692832827
2926262,6967,163193,1692832875
8359,13366,77788,1692832875
684228,130,1033,1692832875
366025,17943,57767,1692832875
3194237,243,1202,1692832875
96677,246,2448,1692832875
1579375,268,12778,1692832875
12007,2274,200164,1692832875
80959057,8,13,1692832875
10696913,70940,224201,1692832875
33287743,1,118,1692832875
1012623,764,259241,1692832875
19070722,23,26412,1692832875
287711,1336,9324,1692832875
6791218,85,12240,1692832875
674609,113,6629,1692832875
362178,1306,74988,1692832875
315817,15671,98553,1692832875
3757480,248,15739,1692832924
6440,17550,416119,1692832924
28155835,5,372,1692832924
83695,208,1755,1692832924
37569306,1857,11482,1692832924
4545821,664,9815,1692832924
29639,3179,12292,1692832924
35574969,51,1370,1692832924
33177,353,4371,1692832924
11787613,13252,64347,1692832924
2076992,59,2512,1692832924
26432,812,6686,1692832924
82282320,62,500,1692832924
5262441,73,54224,1692832924
6487,33814,252320,1692832924
1384369,458,16371,1692832924
18438915,3,17,1692832924
11112565,85,1377,1692832972
7409,699,15109,1692832972
1711692,104,2507,1692832972
18872895,8,6240,1692832972
163617,2155,36498,1692832972
50801,150,15018,1692832972
50226,1148,41373,1692832972
2107983,196,5820,1692832972
54119169,10,382,1692832972
101576,217,5785,1692833022
49761,85,59981,1692833022
17943753,49,1721,1692833022
2911,88949,170919,1692833022
